audio,id,labels,intent,annotator,annotation_id,created_at,updated_at,lead_time
/data/upload/3/a328fed1-captcha_e75aa1b902e24984a143c4ae92d7b44f.wav,189,"[{""start"": 0.2713250975292588, ""end"": 0.7544161248374514, ""labels"": [""label""]}, {""start"": 1.5022145643693108, ""end"": 1.9654525357607284, ""labels"": [""label""]}, {""start"": 2.157365409622887, ""end"": 2.779427828348505, ""labels"": [""label""]}, {""start"": 2.779427828348505, ""end"": 3.202959687906372, ""labels"": [""label""]}, {""start"": 3.7720806241872564, ""end"": 4.294877763328999, ""labels"": [""label""]}]","[""v"", ""m"", ""r"", ""b"", ""4""]",1,162,2022-06-23T06:18:55.972912Z,2022-06-23T06:18:55.972967Z,37.071
/data/upload/3/1dba5054-captcha_bcf00fbbf4b44df298229428c4a3a882.wav,188,"[{""start"": 0.03219765929778934, ""end"": 0.43144863459037713, ""labels"": [""label""]}, {""start"": 0.8950949284785437, ""end"": 1.5712457737321195, ""labels"": [""label""]}, {""start"": 2.1636827048114435, ""end"": 2.6917243172951886, ""labels"": [""label""]}, {""start"": 3.206886866059818, ""end"": 3.786444733420026, ""labels"": [""label""]}, {""start"": 4.295167750325097, ""end"": 4.668660598179454, ""labels"": [""label""]}]","[""3"", ""h"", ""9"", ""s"", ""v""]",1,161,2022-06-23T06:18:17.721008Z,2022-06-23T06:18:17.721066Z,56.192
/data/upload/3/3c3168b7-captcha_239c81c150844ad5b6caca44376b319a.wav,187,"[{""start"": 0, ""end"": 0.5503576072821847, ""labels"": [""label""]}, {""start"": 0.7727243172951886, ""end"": 1.4231469440832252, ""labels"": [""label""]}, {""start"": 1.4731794538361507, ""end"": 1.9345903771131339, ""labels"": [""label""]}, {""start"": 2.101365409622887, ""end"": 2.6128088426527962, ""labels"": [""label""]}, {""start"": 2.6239271781534463, ""end"": 3.0519830949284787, ""labels"": [""label""]}]","[""n"", ""y"", ""5"", ""4"", ""5""]",1,160,2022-06-23T06:15:47.903813Z,2022-06-23T06:15:47.903872Z,47.479
/data/upload/3/05cc1e87-captcha_99acf7d7264d43db8072b52274583cd9.wav,186,"[{""start"": 0, ""end"": 0.4451352405721717, ""labels"": [""label""]}, {""start"": 0.8257581274382315, ""end"": 1.3999180754226268, ""labels"": [""label""]}, {""start"": 2.038590377113134, ""end"": 2.3934083224967493, ""labels"": [""label""]}, {""start"": 3.038531859557868, ""end"": 3.4256059817945386, ""labels"": [""label""]}, {""start"": 3.8900949284785438, ""end"": 4.367486345903772, ""labels"": [""label""]}]","[""n"", ""r"", ""d"", ""4"", ""4""]",1,159,2022-06-23T06:14:58.915825Z,2022-06-23T06:14:58.915886Z,37.327
/data/upload/3/af56b84b-captcha_52f3660fb9ae49acace05533d27cf0e9.wav,185,"[{""start"": 0.15813784135240574, ""end"": 0.9224707412223668, ""labels"": [""label""]}, {""start"": 1.0893940182054618, ""end"": 1.8976540962288688, ""labels"": [""label""]}, {""start"": 2.2402860858257476, ""end"": 2.8552665799739922, ""labels"": [""label""]}, {""start"": 3.189113133940182, ""end"": 4.0237295188556566, ""labels"": [""label""]}, {""start"": 4.085227568270482, ""end"": 4.6826371911573474, ""labels"": [""label""]}]","[""a"", ""5"", ""d"", ""j"", ""b""]",1,158,2022-06-23T06:14:19.623541Z,2022-06-23T06:14:19.623587Z,32.184
/data/upload/3/48095929-captcha_22a305d5fb95432590b59b9c38b0c053.wav,184,"[{""start"": 0.0794031209362809, ""end"": 0.9833771131339402, ""labels"": [""label""]}, {""start"": 1.1543992197659299, ""end"": 1.6857893368010404, ""labels"": [""label""]}, {""start"": 1.8568114434330298, ""end"": 2.1744239271781534, ""labels"": [""label""]}, {""start"": 3.060074122236671, ""end"": 3.646435630689207, ""labels"": [""label""]}, {""start"": 3.8113498049414813, ""end"": 4.3610637191157355, ""labels"": [""label""]}]","[""c"", ""4"", ""6"", ""d"", ""d""]",1,157,2022-06-23T06:13:46.053370Z,2022-06-23T06:13:46.053420Z,58.401
/data/upload/3/c08479ef-captcha_6b502c3cbf2d4a30838267bc5873f8d4.wav,183,"[{""start"": 0.09144343302990893, ""end"": 0.6477243172951886, ""labels"": [""label""]}, {""start"": 1.4097529258777635, ""end"": 2.2175032509752928, ""labels"": [""label""]}, {""start"": 2.29370611183355, ""end"": 2.819505851755527, ""labels"": [""label""]}, {""start"": 3.3072041612483747, ""end"": 3.7949024707412224, ""labels"": [""label""]}, {""start"": 3.9777893368010404, ""end"": 4.610273081924578, ""labels"": [""label""]}]","[""p"", ""m"", ""9"", ""k"", ""y""]",1,156,2022-06-23T06:12:46.165972Z,2022-06-23T06:12:46.166024Z,37.92
/data/upload/3/683e7661-captcha_5fc2ac8726bd4be88d71c4039f2b79a1.wav,182,"[{""start"": 0.3925474642392717, ""end"": 0.9852171651495448, ""labels"": [""label""]}, {""start"": 1.7703120936280885, ""end"": 2.6015890767230165, ""labels"": [""label""]}, {""start"": 2.9171664499349803, ""end"": 3.5868062418725617, ""labels"": [""label""]}, {""start"": 3.8023224967490243, ""end"": 4.61050845253576, ""labels"": [""label""]}, {""start"": 4.97996488946684, ""end"": 5.626513654096228, ""labels"": [""label""]}]","[""c"", ""w"", ""w"", ""w"", ""y""]",1,155,2022-06-23T06:12:06.754645Z,2022-06-23T06:12:06.754718Z,32.089
/data/upload/3/760a5b5b-captcha_0fbb01cbab9d4a818c073b995c5940ba.wav,181,"[{""start"": 0, ""end"": 0.39305591677503243, ""labels"": [""label""]}, {""start"": 0.5165877763328998, ""end"": 0.9657945383615084, ""labels"": [""label""]}, {""start"": 1.4206163849154745, ""end"": 1.8080572171651494, ""labels"": [""label""]}, {""start"": 1.8361326397919373, ""end"": 2.274109232769831, ""labels"": [""label""]}, {""start"": 2.380795838751625, ""end"": 2.8075422626788034, ""labels"": [""label""]}]","[""4"", ""5"", ""4"", ""a"", ""9""]",1,154,2022-06-23T06:11:33.474236Z,2022-06-23T06:11:33.474306Z,28.88
/data/upload/3/b5af9f0c-captcha_d169e488db7247bf9756625992342c05.wav,180,"[{""start"": 0.05661898569570871, ""end"": 0.5322184655396619, ""labels"": [""label""]}, {""start"": 0.6737659297789337, ""end"": 1.143703511053316, ""labels"": [""label""]}, {""start"": 1.3248842652795838, ""end"": 1.7325409622886867, ""labels"": [""label""]}, {""start"": 2.191154746423927, ""end"": 2.6554304291287387, ""labels"": [""label""]}, {""start"": 2.949849154746424, ""end"": 3.470743823146944, ""labels"": [""label""]}]","[""8"", ""5"", ""6"", ""3"", ""k""]",1,153,2022-06-23T06:11:03.388407Z,2022-06-23T06:11:03.388466Z,37.347
/data/upload/3/b7dedf29-captcha_d7f10a0fa02e4406ba86c32b1c1a24ef.wav,179,"[{""start"": 0.39848114434330295, ""end"": 0.8841300390117035, ""labels"": [""label""]}, {""start"": 1.3697789336801043, ""end"": 1.986179453836151, ""labels"": [""label""]}, {""start"": 2.16674122236671, ""end"": 2.6212587776332903, ""labels"": [""label""]}, {""start"": 3.3310533159947986, ""end"": 3.829154746423927, ""labels"": [""label""]}, {""start"": 3.872738621586476, ""end"": 4.545175552665801, ""labels"": [""label""]}]","[""v"", ""y"", ""p"", ""4"", ""9""]",1,152,2022-06-23T06:10:24.995439Z,2022-06-23T06:10:24.995490Z,49.807
/data/upload/3/819fcc1b-captcha_ce3d9f0cd61f41088959fdcb10cd50f4.wav,178,"[{""start"": 0, ""end"": 0.33195838751625467, ""labels"": [""label""]}, {""start"": 1.3120260078023405, ""end"": 1.6703302990897266, ""labels"": [""label""]}, {""start"": 1.7072145643693106, ""end"": 2.076057217165149, ""labels"": [""label""]}, {""start"": 3.0192405721716513, ""end"": 3.4196983094928473, ""labels"": [""label""]}, {""start"": 3.509274382314694, ""end"": 3.9782314694408316, ""labels"": [""label""]}]","[""6"", ""3"", ""m"", ""5"", ""u""]",1,151,2022-06-23T06:09:33.641340Z,2022-06-23T06:09:33.641396Z,41.111
/data/upload/3/f25dcb96-captcha_b8508545fe114bea9b4e7581462a2bca.wav,177,"[{""start"": 0.875851755526658, ""end"": 1.4956853055916774, ""labels"": [""label""]}, {""start"": 1.9538231469440832, ""end"": 2.472596879063719, ""labels"": [""label""]}, {""start"": 2.6073433029908974, ""end"": 3.0856931079323795, ""labels"": [""label""]}, {""start"": 3.388872561768531, ""end"": 3.7190013003901172, ""labels"": [""label""]}, {""start"": 3.9009089726918074, ""end"": 4.406208062418726, ""labels"": [""label""]}]","[""w"", ""4"", ""t"", ""d"", ""a""]",1,150,2022-06-23T06:08:50.802757Z,2022-06-23T06:08:50.802810Z,33.322
/data/upload/3/3b0eb6b5-captcha_a419ef254b0840508ba138798d35e4d0.wav,176,"[{""start"": 0.2161768530559168, ""end"": 0.9727958387516256, ""labels"": [""label""]}, {""start"": 1.7631924577373213, ""end"": 2.3576788036410923, ""labels"": [""label""]}, {""start"": 2.499544863459038, ""end"": 2.985942782834851, ""labels"": [""label""]}, {""start"": 3.938472041612484, ""end"": 4.343803641092328, ""labels"": [""label""]}, {""start"": 4.3573146944083225, ""end"": 4.863979193758127, ""labels"": [""label""]}]","[""j"", ""p"", ""t"", ""y"", ""x""]",1,149,2022-06-23T06:08:16.003513Z,2022-06-23T06:08:16.003565Z,95.795
/data/upload/3/031699cd-captcha_a395a686eaf34a73aaf9392f886f5443.wav,175,"[{""start"": 0.12328998699609883, ""end"": 0.5126267880364108, ""labels"": [""label""]}, {""start"": 1.1031209362808843, ""end"": 1.4600130039011705, ""labels"": [""label""]}, {""start"": 2.1348634590377116, ""end"": 2.3814434330299092, ""labels"": [""label""]}, {""start"": 3.1017165149544863, ""end"": 3.465097529258778, ""labels"": [""label""]}, {""start"": 4.0296358907672305, ""end"": 4.620130039011704, ""labels"": [""label""]}]","[""p"", ""n"", ""6"", ""d"", ""w""]",1,148,2022-06-23T06:06:16.051678Z,2022-06-23T06:06:16.051721Z,44.908
/data/upload/3/bcf5bcf8-captcha_923e88c66856485ab54545f882e830f0.wav,174,"[{""start"": 0.6774928478543563, ""end"": 1.2773563068920675, ""labels"": [""label""]}, {""start"": 2.0395357607282185, ""end"": 2.5617698309492845, ""labels"": [""label""]}, {""start"": 2.6676280884265275, ""end"": 3.1757477243172954, ""labels"": [""label""]}, {""start"": 3.937927178153446, ""end"": 4.5730767230169045, ""labels"": [""label""]}, {""start"": 4.7847932379713916, ""end"": 5.26468400520156, ""labels"": [""label""]}]","[""w"", ""n"", ""t"", ""a"", ""c""]",1,147,2022-06-23T06:05:30.254885Z,2022-06-23T06:05:30.254941Z,250.223
/data/upload/3/eab0a7b9-captcha_95bad2cfd00941539e08dd7061611ee9.wav,173,"[{""start"": 0, ""end"": 0.4565071521456437, ""labels"": [""label""]}, {""start"": 0.766481144343303, ""end"": 1.3131625487646295, ""labels"": [""label""]}, {""start"": 2.01201300390117, ""end"": 2.569966189856957, ""labels"": [""label""]}, {""start"": 2.987022106631989, ""end"": 3.3758985695708708, ""labels"": [""label""]}, {""start"": 3.7873185955786735, ""end"": 4.311456436931079, ""labels"": [""label""]}]","[""s"", ""j"", ""a"", ""v"", ""r""]",1,146,2022-06-23T05:56:35.402301Z,2022-06-23T05:56:35.402345Z,34.316
/data/upload/3/b93e3801-captcha_37f4b79877644311b7dd523a9f0a821e.wav,172,"[{""start"": 2.7755575615628914e-17, ""end"": 0.4394980494148245, ""labels"": [""label""]}, {""start"": 0.9804187256176853, ""end"": 1.4030130039011706, ""labels"": [""label""]}, {""start"": 1.9777412223667101, ""end"": 2.4961235370611186, ""labels"": [""label""]}, {""start"": 2.952525357607282, ""end"": 3.5497919375812743, ""labels"": [""label""]}, {""start"": 3.7526371911573477, ""end"": 4.237211963589077, ""labels"": [""label""]}]","[""p"", ""p"", ""r"", ""h"", ""5""]",1,145,2022-06-23T05:55:59.363083Z,2022-06-23T05:55:59.363150Z,32.883
/data/upload/3/a3fa6406-captcha_16e8f6e5855a4f61be510cce200791ca.wav,171,"[{""start"": 0, ""end"": 0.32959167750325097, ""labels"": [""label""]}, {""start"": 0.8452431729518857, ""end"": 1.4353185955786736, ""labels"": [""label""]}, {""start"": 1.748962288686606, ""end"": 2.238033810143043, ""labels"": [""label""]}, {""start"": 2.519781534460338, ""end"": 3.0832769830949283, ""labels"": [""label""]}, {""start"": 3.099224967490247, ""end"": 3.7424603381014303, ""labels"": [""label""]}]","[""6"", ""y"", ""5"", ""y"", ""s""]",1,144,2022-06-23T05:55:24.678056Z,2022-06-23T05:55:24.678112Z,36.968
/data/upload/3/65df1a61-captcha_7fdb36e6956a49e3ab1841e2d62883b0.wav,170,"[{""start"": 0, ""end"": 0.42028868660598173, ""labels"": [""label""]}, {""start"": 1.1753836150845252, ""end"": 1.6882782834850454, ""labels"": [""label""]}, {""start"": 1.9732197659297788, ""end"": 2.4647438231469443, ""labels"": [""label""]}, {""start"": 3.212715214564369, ""end"": 3.725609882964889, ""labels"": [""label""]}, {""start"": 4.266998699609883, ""end"": 4.701534460338101, ""labels"": [""label""]}]","[""4"", ""r"", ""c"", ""e"", ""s""]",1,143,2022-06-23T05:54:43.943561Z,2022-06-23T05:54:43.943603Z,37.647
/data/upload/3/2af4741e-captcha_7d7a212aa7d94ad7abf9711a117e38a2.wav,169,"[{""start"": 0.09011703511053316, ""end"": 0.7149284785435631, ""labels"": [""label""]}, {""start"": 0.8711313394018205, ""end"": 1.5560208062418726, ""labels"": [""label""]}, {""start"": 2.0366449934980495, ""end"": 2.52928478543563, ""labels"": [""label""]}, {""start"": 3.009908972691808, ""end"": 3.670767230169051, ""labels"": [""label""]}, {""start"": 3.99518855656697, ""end"": 4.433758127438232, ""labels"": [""label""]}]","[""d"", ""j"", ""d"", ""w"", ""e""]",1,142,2022-06-23T05:54:04.490245Z,2022-06-23T05:54:04.490295Z,42.457
/data/upload/3/0a90bafb-captcha_6c5058e575154f0a927710c24425d209.wav,168,"[{""start"": 1.3877787807814457e-17, ""end"": 0.6281118335500651, ""labels"": [""label""]}, {""start"": 1.4600845253576071, ""end"": 1.933923276983095, ""labels"": [""label""]}, {""start"": 2.2865474642392716, ""end"": 2.743856957087127, ""labels"": [""label""]}, {""start"": 2.771405721716515, ""end"": 3.1956566970091025, ""labels"": [""label""]}, {""start"": 3.3664590377113135, ""end"": 3.774180754226268, ""labels"": [""label""]}]","[""b"", ""u"", ""u"", ""b"", ""8""]",1,141,2022-06-23T05:53:19.955112Z,2022-06-23T05:53:19.955165Z,36.434
/data/upload/3/3741a0a5-captcha_4a973e47c5e5474a8bd4a59e0c960dc7.wav,167,"[{""start"": 0, ""end"": 0.6278699609882965, ""labels"": [""label""]}, {""start"": 0.8296853055916775, ""end"": 1.3117997399219765, ""labels"": [""label""]}, {""start"": 1.9620936280884265, ""end"": 2.6404174252275685, ""labels"": [""label""]}, {""start"": 2.9207165149544863, ""end"": 3.582222366710013, ""labels"": [""label""]}, {""start"": 3.582222366710013, ""end"": 4.282970091027308, ""labels"": [""label""]}]","[""p"", ""p"", ""j"", ""h"", ""5""]",1,140,2022-06-23T05:52:42.127464Z,2022-06-23T05:52:42.127510Z,28.228
/data/upload/3/2e95a035-captcha_0b9239497d944628a5b6dbadeec1d1f7.wav,166,"[{""start"": 0, ""end"": 0.4606248374512354, ""labels"": [""label""]}, {""start"": 1.314135565669701, ""end"": 1.808629876462939, ""labels"": [""label""]}, {""start"": 2.1405507152145646, ""end"": 2.7298795513654097, ""labels"": [""label""]}, {""start"": 3.2582433355006506, ""end"": 3.7595115409622886, ""labels"": [""label""]}, {""start"": 4.193040799739922, ""end"": 4.795917425227569, ""labels"": [""label""]}]","[""a"", ""t"", ""j"", ""s"", ""h""]",1,139,2022-06-23T05:51:51.418678Z,2022-06-23T05:51:51.418721Z,33.027
/data/upload/3/b1d798ba-captcha_fff9568b3e3b4645826bdbca4e85ff57.wav,165,"[{""start"": 0.0816775032509753, ""end"": 0.8464759427828349, ""labels"": [""label""]}, {""start"": 1.202886866059818, ""end"": 1.9379843953185956, ""labels"": [""label""]}, {""start"": 2.324096228868661, ""end"": 2.918114434330299, ""labels"": [""label""]}, {""start"": 3.08146944083225, ""end"": 3.8685435630689207, ""labels"": [""label""]}, {""start"": 4.046749024707412, ""end"": 4.5145383615084524, ""labels"": [""label""]}]","[""s"", ""b"", ""3"", ""w"", ""9""]",1,138,2022-06-23T05:51:17.237141Z,2022-06-23T05:51:17.237195Z,38.713
/data/upload/3/a32673fc-captcha_e1ab0a196143428d99d348e3b19a5b5f.wav,164,"[{""start"": 0, ""end"": 0.568962288686606, ""labels"": [""label""]}, {""start"": 1.1479063719115736, ""end"": 1.7817503250975293, ""labels"": [""label""]}, {""start"": 2.0163224967490248, ""end"": 2.4255760728218467, ""labels"": [""label""]}, {""start"": 2.4305669700910273, ""end"": 2.9346475942782835, ""labels"": [""label""]}, {""start"": 2.989547464239272, ""end"": 3.5635006501950586, ""labels"": [""label""]}]","[""s"", ""h"", ""5"", ""r"", ""e""]",1,137,2022-06-23T05:50:35.101533Z,2022-06-23T05:50:35.101575Z,57.919
/data/upload/3/2d0284e4-captcha_d9b5837d193e43d5a2cea7b389a39024.wav,163,"[{""start"": 0.04505851755526658, ""end"": 0.6951885565669701, ""labels"": [""label""]}, {""start"": 0.7917425227568271, ""end"": 1.4611833550065019, ""labels"": [""label""]}, {""start"": 1.5384265279583875, ""end"": 2.162808842652796, ""labels"": [""label""]}, {""start"": 2.735695708712614, ""end"": 3.4051365409622885, ""labels"": [""label""]}, {""start"": 3.9587126137841353, ""end"": 4.6925227568270484, ""labels"": [""label""]}]","[""s"", ""3"", ""h"", ""v"", ""j""]",1,136,2022-06-23T05:49:36.036423Z,2022-06-23T05:49:36.036468Z,36.041
/data/upload/3/4465f551-captcha_c45438450be14786ad2c0d4acca66232.wav,162,"[{""start"": 0.14131989596879063, ""end"": 0.5775682704811443, ""labels"": [""label""]}, {""start"": 1.130559167750325, ""end"": 1.671261378413524, ""labels"": [""label""]}, {""start"": 1.9293237971391417, ""end"": 2.457737321196359, ""labels"": [""label""]}, {""start"": 3.0230169050715214, ""end"": 3.514564369310793, ""labels"": [""label""]}, {""start"": 3.7849154746423928, ""end"": 4.337906371911573, ""labels"": [""label""]}]","[""a"", ""5"", ""a"", ""k"", ""w""]",1,135,2022-06-23T05:48:58.839489Z,2022-06-23T05:48:58.839535Z,37.834
/data/upload/3/a8ba4724-captcha_b4ed7fbd802c4c6cb5b0e299c14e6420.wav,161,"[{""start"": 0.3637126137841352, ""end"": 0.8113589076723017, ""labels"": [""label""]}, {""start"": 1.247814044213264, ""end"": 1.7178426527958386, ""labels"": [""label""]}, {""start"": 1.8465409622886866, ""end"": 2.3333563068920675, ""labels"": [""label""]}, {""start"": 2.417289986996099, ""end"": 2.9656566970091025, ""labels"": [""label""]}, {""start"": 3.4916410923276984, ""end"": 4.0400078023407024, ""labels"": [""label""]}]","[""8"", ""m"", ""8"", ""s"", ""u""]",1,134,2022-06-23T05:48:08.541783Z,2022-06-23T05:48:08.541823Z,43.153
/data/upload/3/6ae476a3-captcha_a613bfcbd16f4c6aa42eae09eb4abe05.wav,160,"[{""start"": 0.04756176853055916, ""end"": 0.5435630689206762, ""labels"": [""label""]}, {""start"": 1.202633289986996, ""end"": 1.7529908972691808, ""labels"": [""label""]}, {""start"": 2.2150195058517554, ""end"": 2.7449934980494146, ""labels"": [""label""]}, {""start"": 2.874089726918075, ""end"": 3.51277633289987, ""labels"": [""label""]}, {""start"": 4.029161248374512, ""end"": 4.572724317295188, ""labels"": [""label""]}]","[""k"", ""k"", ""9"", ""n"", ""r""]",1,133,2022-06-23T05:47:23.731735Z,2022-06-23T05:47:23.731791Z,41.602
/data/upload/3/f21a0ae2-captcha_b80f38481b5e475e9f7933fdd89106b2.wav,159,"[{""start"": 0.27490247074122237, ""end"": 0.9975032509752926, ""labels"": [""label""]}, {""start"": 1.3430949284785436, ""end"": 2.002860858257477, ""labels"": [""label""]}, {""start"": 2.4505591677503245, ""end"": 3.1024707412223664, ""labels"": [""label""]}, {""start"": 3.157451235370611, ""end"": 3.6522756827048117, ""labels"": [""label""]}, {""start"": 3.6444213263979193, ""end"": 4.304187256176853, ""labels"": [""label""]}]","[""c"", ""p"", ""5"", ""u"", ""u""]",1,132,2022-06-23T04:05:52.589113Z,2022-06-23T04:05:52.589163Z,31.977
/data/upload/3/60fad9fd-captcha_1629098fb50041d99f311c52be311b29.wav,158,"[{""start"": 0.024629388816644997, ""end"": 0.621892067620286, ""labels"": [""label""]}, {""start"": 0.7573537061118336, ""end"": 1.1883680104031211, ""labels"": [""label""]}, {""start"": 1.7671586475942784, ""end"": 2.2843758127438236, ""labels"": [""label""]}, {""start"": 3.0602015604681405, ""end"": 3.4973732119635894, ""labels"": [""label""]}, {""start"": 3.9961183355006504, ""end"": 4.531807542262679, ""labels"": [""label""]}]","[""m"", ""p"", ""c"", ""u"", ""u""]",1,131,2022-06-23T04:05:19.081628Z,2022-06-23T04:05:19.081669Z,29.331
/data/upload/3/ee6bccb3-captcha_90001a7e7d5a49739feb021785567363.wav,157,"[{""start"": 0, ""end"": 0.39376853055916766, ""labels"": [""label""]}, {""start"": 1.2551371911573472, ""end"": 1.710432054616385, ""labels"": [""label""]}, {""start"": 1.9319268530559168, ""end"": 2.4179848829648893, ""labels"": [""label""]}, {""start"": 3.193216677503251, ""end"": 3.648511540962289, ""labels"": [""label""]}, {""start"": 3.8700063394018205, ""end"": 4.534490734720416, ""labels"": [""label""]}]","[""p"", ""x"", ""j"", ""n"", ""h""]",1,130,2022-06-23T04:04:48.243604Z,2022-06-23T04:04:48.243647Z,34.711
/data/upload/3/489038f3-captcha_323b4b1c4fa547e3a79aa3dbfe3ae76d.wav,156,"[{""start"": 0.12859427828348505, ""end"": 0.8472093628088426, ""labels"": [""label""]}, {""start"": 0.8547737321196359, ""end"": 1.4977451235370611, ""labels"": [""label""]}, {""start"": 1.8003198959687907, ""end"": 2.443291287386216, ""labels"": [""label""]}, {""start"": 2.609707412223667, ""end"": 3.1013914174252277, ""labels"": [""label""]}, {""start"": 3.6308972691807546, ""end"": 4.447849154746424, ""labels"": [""label""]}]","[""x"", ""s"", ""p"", ""6"", ""e""]",1,129,2022-06-23T04:04:12.158249Z,2022-06-23T04:04:12.158301Z,27.707
/data/upload/3/c6ae0015-captcha_202c75a6159a4979b5833dcf00bd229c.wav,155,"[{""start"": 0.006174252275682705, ""end"": 0.5618569570871261, ""labels"": [""label""]}, {""start"": 1.1175396618985696, ""end"": 1.6546996098829652, ""labels"": [""label""]}, {""start"": 2.068374512353706, ""end"": 2.6302314694408326, ""labels"": [""label""]}, {""start"": 3.1920884265279588, ""end"": 3.7415968790637195, ""labels"": [""label""]}, {""start"": 3.8033394018205464, ""end"": 4.192317295188556, ""labels"": [""label""]}]","[""r"", ""r"", ""k"", ""e"", ""d""]",1,128,2022-06-23T04:03:43.046812Z,2022-06-23T04:03:43.046864Z,27.354
/data/upload/3/4c6bc1de-captcha_099a2ae0e029466bba605afaaa8cdbec.wav,154,"[{""start"": 0.10771391417425227, ""end"": 0.6597477243172951, ""labels"": [""label""]}, {""start"": 0.7674616384915475, ""end"": 1.3127633289986995, ""labels"": [""label""]}, {""start"": 1.5887802340702208, ""end"": 2.120617685305592, ""labels"": [""label""]}, {""start"": 2.7197763328998694, ""end"": 3.2448816644993497, ""labels"": [""label""]}, {""start"": 3.3054707412223667, ""end"": 3.6555409622886863, ""labels"": [""label""]}]","[""y"", ""r"", ""c"", ""v"", ""8""]",1,127,2022-06-23T04:03:14.162027Z,2022-06-23T04:03:14.162078Z,44.378
/data/upload/3/060666df-captcha_6fa1d70eb8da446f84d6751586daf818.wav,153,"[{""start"": 0, ""end"": 0.3749024707412224, ""labels"": [""label""]}, {""start"": 1.018485045513654, ""end"": 1.4996098829648896, ""labels"": [""label""]}, {""start"": 1.780786736020806, ""end"": 2.3868790637191157, ""labels"": [""label""]}, {""start"": 3.1116905071521455, ""end"": 3.486592977893368, ""labels"": [""label""]}, {""start"": 3.855247074122236, ""end"": 4.355117035110533, ""labels"": [""label""]}]","[""b"", ""9"", ""j"", ""8"", ""n""]",1,126,2022-06-23T04:02:28.328322Z,2022-06-23T04:02:28.328374Z,41.775
/data/upload/3/010b1c98-captcha_5dc3e1aa2dad4f82ab7c040760e09dcd.wav,152,"[{""start"": 0.33188394018205464, ""end"": 1.0421155721716515, ""labels"": [""label""]}, {""start"": 1.1084923602080625, ""end"": 1.6328689856957088, ""labels"": [""label""]}, {""start"": 2.0444050715214566, ""end"": 2.6683468790637193, ""labels"": [""label""]}, {""start"": 3.0798829648894666, ""end"": 3.677274057217165, ""labels"": [""label""]}, {""start"": 4.367592652795839, ""end"": 5.077824284785436, ""labels"": [""label""]}]","[""u"", ""5"", ""v"", ""k"", ""y""]",1,125,2022-06-23T04:01:07.513441Z,2022-06-23T04:01:07.513484Z,135.922
/data/upload/3/a6034b24-captcha_2b4fff7b095b4a7ea47da847a7afb101.wav,151,"[{""start"": 2.7755575615628914e-17, ""end"": 0.5678725617685307, ""labels"": [""label""]}, {""start"": 1.3582106631989594, ""end"": 1.8089960988296487, ""labels"": [""label""]}, {""start"": 1.9612093628088423, ""end"": 2.4998101430429127, ""labels"": [""label""]}, {""start"": 2.7222756827048116, ""end"": 3.196478543563069, ""labels"": [""label""]}, {""start"": 3.9048556566970083, ""end"": 4.408330299089726, ""labels"": [""label""]}]","[""d"", ""x"", ""e"", ""m"", ""3""]",1,124,2022-06-23T03:58:50.207753Z,2022-06-23T03:58:50.207800Z,20.752
/data/upload/3/4414431f-captcha_2af38e4d7f8f4926b8dab7f362066744.wav,150,"[{""start"": 0.2617841352405722, ""end"": 0.8671599479843953, ""labels"": [""label""]}, {""start"": 1.1780286085825749, ""end"": 1.9061157347204163, ""labels"": [""label""]}, {""start"": 2.0370078023407023, ""end"": 2.5687568270481145, ""labels"": [""label""]}, {""start"": 3.1986749024707417, ""end"": 4.041292587776333, ""labels"": [""label""]}, {""start"": 4.433968790637191, ""end"": 4.990260078023407, ""labels"": [""label""]}]","[""c"", ""s"", ""v"", ""e"", ""m""]",1,123,2022-06-23T03:58:27.965943Z,2022-06-23T03:58:27.966000Z,30.824
/data/upload/3/e93bcd6c-captcha_1cd08bae82bf4da6a807b38f4ba445a7.wav,149,"[{""start"": 0.09550845253576072, ""end"": 0.4596344278283485, ""labels"": [""label""]}, {""start"": 1.3311490572171651, ""end"": 1.97583111183355, ""labels"": [""label""]}, {""start"": 2.232510078023407, ""end"": 2.6503595578673598, ""labels"": [""label""]}, {""start"": 2.847345741222367, ""end"": 3.599474804941482, ""labels"": [""label""]}, {""start"": 4.094924902470741, ""end"": 4.54262077373212, ""labels"": [""label""]}]","[""8"", ""x"", ""4"", ""h"", ""8""]",1,122,2022-06-23T03:57:55.664793Z,2022-06-23T03:57:55.664848Z,36.202
/data/upload/3/c3b6df37-captcha_f63b076c319f4f0abce4227d5b29613d.wav,148,"[{""start"": 0.05394148244473342, ""end"": 0.5334213263979194, ""labels"": [""label""]}, {""start"": 1.36651755526658, ""end"": 2.007821846553966, ""labels"": [""label""]}, {""start"": 2.3854122236671, ""end"": 2.798963589076723, ""labels"": [""label""]}, {""start"": 3.0207230169050714, ""end"": 3.506196358907672, ""labels"": [""label""]}, {""start"": 3.5301703511053315, ""end"": 3.8478257477243174, ""labels"": [""label""]}]","[""m"", ""h"", ""4"", ""y"", ""b""]",1,121,2022-06-23T03:57:16.652286Z,2022-06-23T03:57:16.652335Z,31.539
